idx,src_node_id,src_idx,src_optode_name,src_wl,src_coords_3d,det_node_id,det_idx,det_optode_name,det_coords_3d
2046,8,1,A,735,,8,2,2,
2047,8,1,A,735,,8,3,3,
2048,8,1,A,735,,8,4,4,
2049,8,1,A,735,,9,1,1,
2050,8,1,A,735,,9,2,2,
2051,8,1,A,735,,9,3,3,
2052,8,1,A,735,,9,4,4,
2053,8,1,A,735,,10,1,1,
2054,8,1,A,735,,10,2,2,
2055,8,1,A,735,,10,3,3,
2056,8,1,A,735,,10,4,4,
2057,8,1,A,735,,11,1,1,
2058,8,1,A,735,,11,2,2,
2059,8,1,A,735,,11,3,3,
2060,8,1,A,735,,11,4,4,
2061,8,1,A,735,,12,1,1,
2062,8,1,A,735,,12,2,2,
2063,8,1,A,735,,12,3,3,
2064,8,1,A,735,,12,4,4,
2065,8,2,B,735,,1,1,1,
2066,8,2,B,735,,1,2,2,
2067,8,2,B,735,,1,3,3,
2068,8,2,B,735,,1,4,4,
2069,8,2,B,735,,2,1,1,
2070,8,2,B,735,,2,2,2,
2071,8,2,B,735,,2,3,3,
2072,8,2,B,735,,2,4,4,
2073,8,2,B,735,,3,1,1,
2074,8,2,B,735,,3,2,2,
2075,8,2,B,735,,3,3,3,
2076,8,2,B,735,,3,4,4,
2077,8,2,B,735,,4,1,1,
2078,8,2,B,735,,4,2,2,
2079,8,2,B,735,,4,3,3,
2080,8,2,B,735,,4,4,4,
2081,8,2,B,735,,5,1,1,
2082,8,2,B,735,,5,2,2,
2083,8,2,B,735,,5,3,3,
2084,8,2,B,735,,5,4,4,
2085,8,2,B,735,,6,1,1,
2086,8,2,B,735,,6,2,2,
2087,8,2,B,735,,6,3,3,
2088,8,2,B,735,,6,4,4,
2089,8,2,B,735,,7,1,1,
2090,8,2,B,735,,7,2,2,
2091,8,2,B,735,,7,3,3,
2092,8,2,B,735,,7,4,4,
2093,8,2,B,735,,8,1,1,
2094,8,2,B,735,,8,2,2,
2095,8,2,B,735,,8,3,3,
2096,8,2,B,735,,8,4,4,
2097,8,2,B,735,,9,1,1,
2098,8,2,B,735,,9,2,2,
2099,8,2,B,735,,9,3,3,
2100,8,2,B,735,,9,4,4,
2101,8,2,B,735,,10,1,1,
2102,8,2,B,735,,10,2,2,
2103,8,2,B,735,,10,3,3,
2104,8,2,B,735,,10,4,4,
2105,8,2,B,735,,11,1,1,
2106,8,2,B,735,,11,2,2,
2107,8,2,B,735,,11,3,3,
2108,8,2,B,735,,11,4,4,
2109,8,2,B,735,,12,1,1,
2110,8,2,B,735,,12,2,2,
2111,8,2,B,735,,12,3,3,
2112,8,2,B,735,,12,4,4,
2113,8,3,C,735,,1,1,1,
2114,8,3,C,735,,1,2,2,
2115,8,3,C,735,,1,3,3,
2116,8,3,C,735,,1,4,4,
2117,8,3,C,735,,2,1,1,
2118,8,3,C,735,,2,2,2,
2119,8,3,C,735,,2,3,3,
2120,8,3,C,735,,2,4,4,
2121,8,3,C,735,,3,1,1,
2122,8,3,C,735,,3,2,2,
2123,8,3,C,735,,3,3,3,
2124,8,3,C,735,,3,4,4,
2125,8,3,C,735,,4,1,1,
2126,8,3,C,735,,4,2,2,
2127,8,3,C,735,,4,3,3,
2128,8,3,C,735,,4,4,4,
2129,8,3,C,735,,5,1,1,
2130,8,3,C,735,,5,2,2,
2131,8,3,C,735,,5,3,3,
2132,8,3,C,735,,5,4,4,
2133,8,3,C,735,,6,1,1,
2134,8,3,C,735,,6,2,2,
2135,8,3,C,735,,6,3,3,
2136,8,3,C,735,,6,4,4,
2137,8,3,C,735,,7,1,1,
2138,8,3,C,735,,7,2,2,
2139,8,3,C,735,,7,3,3,
2140,8,3,C,735,,7,4,4,
2141,8,3,C,735,,8,1,1,
2142,8,3,C,735,,8,2,2,
2143,8,3,C,735,,8,3,3,
2144,8,3,C,735,,8,4,4,
2145,8,3,C,735,,9,1,1,
2146,8,3,C,735,,9,2,2,
2147,8,3,C,735,,9,3,3,
2148,8,3,C,735,,9,4,4,
2149,8,3,C,735,,10,1,1,
2150,8,3,C,735,,10,2,2,
2151,8,3,C,735,,10,3,3,
2152,8,3,C,735,,10,4,4,
2153,8,3,C,735,,11,1,1,
2154,8,3,C,735,,11,2,2,
2155,8,3,C,735,,11,3,3,
2156,8,3,C,735,,11,4,4,
2157,8,3,C,735,,12,1,1,
2158,8,3,C,735,,12,2,2,
2159,8,3,C,735,,12,3,3,
2160,8,3,C,735,,12,4,4,
2161,8,4,A,850,,1,1,1,
2162,8,4,A,850,,1,2,2,
2163,8,4,A,850,,1,3,3,
2164,8,4,A,850,,1,4,4,
2165,8,4,A,850,,2,1,1,
2166,8,4,A,850,,2,2,2,
2167,8,4,A,850,,2,3,3,
2168,8,4,A,850,,2,4,4,
2169,8,4,A,850,,3,1,1,
2170,8,4,A,850,,3,2,2,
2171,8,4,A,850,,3,3,3,
2172,8,4,A,850,,3,4,4,
2173,8,4,A,850,,4,1,1,
2174,8,4,A,850,,4,2,2,
2175,8,4,A,850,,4,3,3,
2176,8,4,A,850,,4,4,4,
2177,8,4,A,850,,5,1,1,
2178,8,4,A,850,,5,2,2,
2179,8,4,A,850,,5,3,3,
2180,8,4,A,850,,5,4,4,
2181,8,4,A,850,,6,1,1,
2182,8,4,A,850,,6,2,2,
2183,8,4,A,850,,6,3,3,
2184,8,4,A,850,,6,4,4,
2185,8,4,A,850,,7,1,1,
2186,8,4,A,850,,7,2,2,
2187,8,4,A,850,,7,3,3,
2188,8,4,A,850,,7,4,4,
2189,8,4,A,850,,8,1,1,
2190,8,4,A,850,,8,2,2,
2191,8,4,A,850,,8,3,3,
2192,8,4,A,850,,8,4,4,
2193,8,4,A,850,,9,1,1,
2194,8,4,A,850,,9,2,2,
2195,8,4,A,850,,9,3,3,
2196,8,4,A,850,,9,4,4,
2197,8,4,A,850,,10,1,1,
2198,8,4,A,850,,10,2,2,
2199,8,4,A,850,,10,3,3,
2200,8,4,A,850,,10,4,4,
2201,8,4,A,850,,11,1,1,
2202,8,4,A,850,,11,2,2,
2203,8,4,A,850,,11,3,3,
2204,8,4,A,850,,11,4,4,
2205,8,4,A,850,,12,1,1,
2206,8,4,A,850,,12,2,2,
2207,8,4,A,850,,12,3,3,
2208,8,4,A,850,,12,4,4,
2209,8,5,B,850,,1,1,1,
2210,8,5,B,850,,1,2,2,
2211,8,5,B,850,,1,3,3,
2212,8,5,B,850,,1,4,4,
2213,8,5,B,850,,2,1,1,
2214,8,5,B,850,,2,2,2,
2215,8,5,B,850,,2,3,3,
2216,8,5,B,850,,2,4,4,
2217,8,5,B,850,,3,1,1,
2218,8,5,B,850,,3,2,2,
2219,8,5,B,850,,3,3,3,
2220,8,5,B,850,,3,4,4,
2221,8,5,B,850,,4,1,1,
2222,8,5,B,850,,4,2,2,
2223,8,5,B,850,,4,3,3,
2224,8,5,B,850,,4,4,4,
2225,8,5,B,850,,5,1,1,
2226,8,5,B,850,,5,2,2,
2227,8,5,B,850,,5,3,3,
2228,8,5,B,850,,5,4,4,
2229,8,5,B,850,,6,1,1,
2230,8,5,B,850,,6,2,2,
2231,8,5,B,850,,6,3,3,
2232,8,5,B,850,,6,4,4,
2233,8,5,B,850,,7,1,1,
2234,8,5,B,850,,7,2,2,
2235,8,5,B,850,,7,3,3,
2236,8,5,B,850,,7,4,4,
2237,8,5,B,850,,8,1,1,
2238,8,5,B,850,,8,2,2,
2239,8,5,B,850,,8,3,3,
2240,8,5,B,850,,8,4,4,
2241,8,5,B,850,,9,1,1,
2242,8,5,B,850,,9,2,2,
2243,8,5,B,850,,9,3,3,
2244,8,5,B,850,,9,4,4,
2245,8,5,B,850,,10,1,1,
2246,8,5,B,850,,10,2,2,
2247,8,5,B,850,,10,3,3,
2248,8,5,B,850,,10,4,4,
2249,8,5,B,850,,11,1,1,
2250,8,5,B,850,,11,2,2,
2251,8,5,B,850,,11,3,3,
2252,8,5,B,850,,11,4,4,
2253,8,5,B,850,,12,1,1,
2254,8,5,B,850,,12,2,2,
2255,8,5,B,850,,12,3,3,
2256,8,5,B,850,,12,4,4,
2257,8,6,C,850,,1,1,1,
2258,8,6,C,850,,1,2,2,
2259,8,6,C,850,,1,3,3,
2260,8,6,C,850,,1,4,4,
2261,8,6,C,850,,2,1,1,
2262,8,6,C,850,,2,2,2,
2263,8,6,C,850,,2,3,3,
2264,8,6,C,850,,2,4,4,
2265,8,6,C,850,,3,1,1,
2266,8,6,C,850,,3,2,2,
2267,8,6,C,850,,3,3,3,
2268,8,6,C,850,,3,4,4,
2269,8,6,C,850,,4,1,1,
2270,8,6,C,850,,4,2,2,
2271,8,6,C,850,,4,3,3,
2272,8,6,C,850,,4,4,4,
2273,8,6,C,850,,5,1,1,
2274,8,6,C,850,,5,2,2,
2275,8,6,C,850,,5,3,3,
2276,8,6,C,850,,5,4,4,
2277,8,6,C,850,,6,1,1,
2278,8,6,C,850,,6,2,2,
2279,8,6,C,850,,6,3,3,
2280,8,6,C,850,,6,4,4,
2281,8,6,C,850,,7,1,1,
2282,8,6,C,850,,7,2,2,
2283,8,6,C,850,,7,3,3,
2284,8,6,C,850,,7,4,4,
2285,8,6,C,850,,8,1,1,
2286,8,6,C,850,,8,2,2,
2287,8,6,C,850,,8,3,3,
2288,8,6,C,850,,8,4,4,
2289,8,6,C,850,,9,1,1,
2290,8,6,C,850,,9,2,2,
2291,8,6,C,850,,9,3,3,
2292,8,6,C,850,,9,4,4,
2293,8,6,C,850,,10,1,1,
2294,8,6,C,850,,10,2,2,
2295,8,6,C,850,,10,3,3,
2296,8,6,C,850,,10,4,4,
2297,8,6,C,850,,11,1,1,
2298,8,6,C,850,,11,2,2,
2299,8,6,C,850,,11,3,3,
2300,8,6,C,850,,11,4,4,
2301,8,6,C,850,,12,1,1,
2302,8,6,C,850,,12,2,2,
2303,8,6,C,850,,12,3,3,
2304,8,6,C,850,,12,4,4,
2305,9,1,A,735,,1,1,1,
2306,9,1,A,735,,1,2,2,
2307,9,1,A,735,,1,3,3,
2308,9,1,A,735,,1,4,4,
2309,9,1,A,735,,2,1,1,
2310,9,1,A,735,,2,2,2,
2311,9,1,A,735,,2,3,3,
2312,9,1,A,735,,2,4,4,
2313,9,1,A,735,,3,1,1,
2314,9,1,A,735,,3,2,2,
2315,9,1,A,735,,3,3,3,
2316,9,1,A,735,,3,4,4,
2317,9,1,A,735,,4,1,1,
2318,9,1,A,735,,4,2,2,
2319,9,1,A,735,,4,3,3,
2320,9,1,A,735,,4,4,4,
2321,9,1,A,735,,5,1,1,
2322,9,1,A,735,,5,2,2,
2323,9,1,A,735,,5,3,3,
2324,9,1,A,735,,5,4,4,
2325,9,1,A,735,,6,1,1,
2326,9,1,A,735,,6,2,2,
2327,9,1,A,735,,6,3,3,
2328,9,1,A,735,,6,4,4,
2329,9,1,A,735,,7,1,1,
2330,9,1,A,735,,7,2,2,
2331,9,1,A,735,,7,3,3,
2332,9,1,A,735,,7,4,4,
2333,9,1,A,735,,8,1,1,
2334,9,1,A,735,,8,2,2,
2335,9,1,A,735,,8,3,3,
2336,9,1,A,735,,8,4,4,
2337,9,1,A,735,,9,1,1,
2338,9,1,A,735,,9,2,2,
2339,9,1,A,735,,9,3,3,
2340,9,1,A,735,,9,4,4,
2341,9,1,A,735,,10,1,1,
2342,9,1,A,735,,10,2,2,
2343,9,1,A,735,,10,3,3,
2344,9,1,A,735,,10,4,4,
2345,9,1,A,735,,11,1,1,
2346,9,1,A,735,,11,2,2,
2347,9,1,A,735,,11,3,3,
2348,9,1,A,735,,11,4,4,
2349,9,1,A,735,,12,1,1,
2350,9,1,A,735,,12,2,2,
2351,9,1,A,735,,12,3,3,
2352,9,1,A,735,,12,4,4,
2353,9,2,B,735,,1,1,1,
2354,9,2,B,735,,1,2,2,
2355,9,2,B,735,,1,3,3,
2356,9,2,B,735,,1,4,4,
2357,9,2,B,735,,2,1,1,
2358,9,2,B,735,,2,2,2,
2359,9,2,B,735,,2,3,3,
2360,9,2,B,735,,2,4,4,
2361,9,2,B,735,,3,1,1,
2362,9,2,B,735,,3,2,2,
2363,9,2,B,735,,3,3,3,
2364,9,2,B,735,,3,4,4,
2365,9,2,B,735,,4,1,1,
2366,9,2,B,735,,4,2,2,
2367,9,2,B,735,,4,3,3,
2368,9,2,B,735,,4,4,4,
2369,9,2,B,735,,5,1,1,
2370,9,2,B,735,,5,2,2,
2371,9,2,B,735,,5,3,3,
2372,9,2,B,735,,5,4,4,
2373,9,2,B,735,,6,1,1,
2374,9,2,B,735,,6,2,2,
2375,9,2,B,735,,6,3,3,
2376,9,2,B,735,,6,4,4,
2377,9,2,B,735,,7,1,1,
2378,9,2,B,735,,7,2,2,
2379,9,2,B,735,,7,3,3,
2380,9,2,B,735,,7,4,4,
2381,9,2,B,735,,8,1,1,
2382,9,2,B,735,,8,2,2,
2383,9,2,B,735,,8,3,3,
2384,9,2,B,735,,8,4,4,
2385,9,2,B,735,,9,1,1,
2386,9,2,B,735,,9,2,2,
2387,9,2,B,735,,9,3,3,
2388,9,2,B,735,,9,4,4,
2389,9,2,B,735,,10,1,1,
2390,9,2,B,735,,10,2,2,
2391,9,2,B,735,,10,3,3,
2392,9,2,B,735,,10,4,4,
2393,9,2,B,735,,11,1,1,
2394,9,2,B,735,,11,2,2,
2395,9,2,B,735,,11,3,3,
2396,9,2,B,735,,11,4,4,
2397,9,2,B,735,,12,1,1,
2398,9,2,B,735,,12,2,2,
2399,9,2,B,735,,12,3,3,
2400,9,2,B,735,,12,4,4,
2401,9,3,C,735,,1,1,1,
2402,9,3,C,735,,1,2,2,
2403,9,3,C,735,,1,3,3,
2404,9,3,C,735,,1,4,4,
2405,9,3,C,735,,2,1,1,
2406,9,3,C,735,,2,2,2,
2407,9,3,C,735,,2,3,3,
2408,9,3,C,735,,2,4,4,
2409,9,3,C,735,,3,1,1,
2410,9,3,C,735,,3,2,2,
2411,9,3,C,735,,3,3,3,
2412,9,3,C,735,,3,4,4,
2413,9,3,C,735,,4,1,1,
2414,9,3,C,735,,4,2,2,
2415,9,3,C,735,,4,3,3,
2416,9,3,C,735,,4,4,4,
2417,9,3,C,735,,5,1,1,
2418,9,3,C,735,,5,2,2,
2419,9,3,C,735,,5,3,3,
2420,9,3,C,735,,5,4,4,
2421,9,3,C,735,,6,1,1,
2422,9,3,C,735,,6,2,2,
2423,9,3,C,735,,6,3,3,
2424,9,3,C,735,,6,4,4,
2425,9,3,C,735,,7,1,1,
2426,9,3,C,735,,7,2,2,
2427,9,3,C,735,,7,3,3,
2428,9,3,C,735,,7,4,4,
2429,9,3,C,735,,8,1,1,
2430,9,3,C,735,,8,2,2,
2431,9,3,C,735,,8,3,3,
2432,9,3,C,735,,8,4,4,
2433,9,3,C,735,,9,1,1,
2434,9,3,C,735,,9,2,2,
2435,9,3,C,735,,9,3,3,
2436,9,3,C,735,,9,4,4,
2437,9,3,C,735,,10,1,1,
2438,9,3,C,735,,10,2,2,
2439,9,3,C,735,,10,3,3,
2440,9,3,C,735,,10,4,4,
2441,9,3,C,735,,11,1,1,
2442,9,3,C,735,,11,2,2,
2443,9,3,C,735,,11,3,3,
2444,9,3,C,735,,11,4,4,
2445,9,3,C,735,,12,1,1,
2446,9,3,C,735,,12,2,2,
2447,9,3,C,735,,12,3,3,
2448,9,3,C,735,,12,4,4,
2449,9,4,A,850,,1,1,1,
2450,9,4,A,850,,1,2,2,
2451,9,4,A,850,,1,3,3,
2452,9,4,A,850,,1,4,4,
2453,9,4,A,850,,2,1,1,
2454,9,4,A,850,,2,2,2,
2455,9,4,A,850,,2,3,3,
2456,9,4,A,850,,2,4,4,
2457,9,4,A,850,,3,1,1,
2458,9,4,A,850,,3,2,2,
2459,9,4,A,850,,3,3,3,
2460,9,4,A,850,,3,4,4,
2461,9,4,A,850,,4,1,1,
2462,9,4,A,850,,4,2,2,
2463,9,4,A,850,,4,3,3,
2464,9,4,A,850,,4,4,4,
2465,9,4,A,850,,5,1,1,
2466,9,4,A,850,,5,2,2,
2467,9,4,A,850,,5,3,3,
2468,9,4,A,850,,5,4,4,
2469,9,4,A,850,,6,1,1,
2470,9,4,A,850,,6,2,2,
2471,9,4,A,850,,6,3,3,
2472,9,4,A,850,,6,4,4,
2473,9,4,A,850,,7,1,1,
2474,9,4,A,850,,7,2,2,
2475,9,4,A,850,,7,3,3,
2476,9,4,A,850,,7,4,4,
2477,9,4,A,850,,8,1,1,
2478,9,4,A,850,,8,2,2,
2479,9,4,A,850,,8,3,3,
2480,9,4,A,850,,8,4,4,
2481,9,4,A,850,,9,1,1,
2482,9,4,A,850,,9,2,2,
2483,9,4,A,850,,9,3,3,
2484,9,4,A,850,,9,4,4,
2485,9,4,A,850,,10,1,1,
2486,9,4,A,850,,10,2,2,
2487,9,4,A,850,,10,3,3,
2488,9,4,A,850,,10,4,4,
2489,9,4,A,850,,11,1,1,
2490,9,4,A,850,,11,2,2,
2491,9,4,A,850,,11,3,3,
2492,9,4,A,850,,11,4,4,
2493,9,4,A,850,,12,1,1,
2494,9,4,A,850,,12,2,2,
2495,9,4,A,850,,12,3,3,
2496,9,4,A,850,,12,4,4,
2497,9,5,B,850,,1,1,1,
2498,9,5,B,850,,1,2,2,
2499,9,5,B,850,,1,3,3,
2500,9,5,B,850,,1,4,4,
2501,9,5,B,850,,2,1,1,
2502,9,5,B,850,,2,2,2,
2503,9,5,B,850,,2,3,3,
2504,9,5,B,850,,2,4,4,
2505,9,5,B,850,,3,1,1,
2506,9,5,B,850,,3,2,2,
2507,9,5,B,850,,3,3,3,
2508,9,5,B,850,,3,4,4,
2509,9,5,B,850,,4,1,1,
2510,9,5,B,850,,4,2,2,
2511,9,5,B,850,,4,3,3,
2512,9,5,B,850,,4,4,4,
2513,9,5,B,850,,5,1,1,
2514,9,5,B,850,,5,2,2,
2515,9,5,B,850,,5,3,3,
2516,9,5,B,850,,5,4,4,
2517,9,5,B,850,,6,1,1,
2518,9,5,B,850,,6,2,2,
2519,9,5,B,850,,6,3,3,
2520,9,5,B,850,,6,4,4,
2521,9,5,B,850,,7,1,1,
2522,9,5,B,850,,7,2,2,
2523,9,5,B,850,,7,3,3,
2524,9,5,B,850,,7,4,4,
2525,9,5,B,850,,8,1,1,
2526,9,5,B,850,,8,2,2,
2527,9,5,B,850,,8,3,3,
2528,9,5,B,850,,8,4,4,
2529,9,5,B,850,,9,1,1,
2530,9,5,B,850,,9,2,2,
2531,9,5,B,850,,9,3,3,
2532,9,5,B,850,,9,4,4,
2533,9,5,B,850,,10,1,1,
2534,9,5,B,850,,10,2,2,
2535,9,5,B,850,,10,3,3,
2536,9,5,B,850,,10,4,4,
2537,9,5,B,850,,11,1,1,
2538,9,5,B,850,,11,2,2,
2539,9,5,B,850,,11,3,3,
2540,9,5,B,850,,11,4,4,
2541,9,5,B,850,,12,1,1,
2542,9,5,B,850,,12,2,2,
2543,9,5,B,850,,12,3,3,
2544,9,5,B,850,,12,4,4,
2545,9,6,C,850,,1,1,1,
2546,9,6,C,850,,1,2,2,
2547,9,6,C,850,,1,3,3,
2548,9,6,C,850,,1,4,4,
2549,9,6,C,850,,2,1,1,
2550,9,6,C,850,,2,2,2,
2551,9,6,C,850,,2,3,3,
2552,9,6,C,850,,2,4,4,
2553,9,6,C,850,,3,1,1,
2554,9,6,C,850,,3,2,2,
2555,9,6,C,850,,3,3,3,
2556,9,6,C,850,,3,4,4,
2557,9,6,C,850,,4,1,1,
2558,9,6,C,850,,4,2,2,
2559,9,6,C,850,,4,3,3,
2560,9,6,C,850,,4,4,4,
2561,9,6,C,850,,5,1,1,
2562,9,6,C,850,,5,2,2,
2563,9,6,C,850,,5,3,3,
2564,9,6,C,850,,5,4,4,
2565,9,6,C,850,,6,1,1,
2566,9,6,C,850,,6,2,2,
2567,9,6,C,850,,6,3,3,
2568,9,6,C,850,,6,4,4,
2569,9,6,C,850,,7,1,1,
2570,9,6,C,850,,7,2,2,
2571,9,6,C,850,,7,3,3,
2572,9,6,C,850,,7,4,4,
2573,9,6,C,850,,8,1,1,
2574,9,6,C,850,,8,2,2,
2575,9,6,C,850,,8,3,3,
2576,9,6,C,850,,8,4,4,
2577,9,6,C,850,,9,1,1,
2578,9,6,C,850,,9,2,2,
2579,9,6,C,850,,9,3,3,
2580,9,6,C,850,,9,4,4,
2581,9,6,C,850,,10,1,1,
2582,9,6,C,850,,10,2,2,
2583,9,6,C,850,,10,3,3,
2584,9,6,C,850,,10,4,4,
2585,9,6,C,850,,11,1,1,
2586,9,6,C,850,,11,2,2,
2587,9,6,C,850,,11,3,3,
2588,9,6,C,850,,11,4,4,
2589,9,6,C,850,,12,1,1,
2590,9,6,C,850,,12,2,2,
2591,9,6,C,850,,12,3,3,
2592,9,6,C,850,,12,4,4,
2593,10,1,A,735,,1,1,1,
2594,10,1,A,735,,1,2,2,
2595,10,1,A,735,,1,3,3,
2596,10,1,A,735,,1,4,4,
2597,10,1,A,735,,2,1,1,
2598,10,1,A,735,,2,2,2,
2599,10,1,A,735,,2,3,3,
2600,10,1,A,735,,2,4,4,
2601,10,1,A,735,,3,1,1,
2602,10,1,A,735,,3,2,2,
2603,10,1,A,735,,3,3,3,
2604,10,1,A,735,,3,4,4,
2605,10,1,A,735,,4,1,1,
2606,10,1,A,735,,4,2,2,
2607,10,1,A,735,,4,3,3,
2608,10,1,A,735,,4,4,4,
2609,10,1,A,735,,5,1,1,
2610,10,1,A,735,,5,2,2,
2611,10,1,A,735,,5,3,3,
2612,10,1,A,735,,5,4,4,
2613,10,1,A,735,,6,1,1,
2614,10,1,A,735,,6,2,2,
2615,10,1,A,735,,6,3,3,
2616,10,1,A,735,,6,4,4,
2617,10,1,A,735,,7,1,1,
2618,10,1,A,735,,7,2,2,
2619,10,1,A,735,,7,3,3,
2620,10,1,A,735,,7,4,4,
2621,10,1,A,735,,8,1,1,
2622,10,1,A,735,,8,2,2,
2623,10,1,A,735,,8,3,3,
2624,10,1,A,735,,8,4,4,
2625,10,1,A,735,,9,1,1,
2626,10,1,A,735,,9,2,2,
2627,10,1,A,735,,9,3,3,
2628,10,1,A,735,,9,4,4,
2629,10,1,A,735,,10,1,1,
2630,10,1,A,735,,10,2,2,
2631,10,1,A,735,,10,3,3,
2632,10,1,A,735,,10,4,4,
2633,10,1,A,735,,11,1,1,
2634,10,1,A,735,,11,2,2,
2635,10,1,A,735,,11,3,3,
2636,10,1,A,735,,11,4,4,
2637,10,1,A,735,,12,1,1,
2638,10,1,A,735,,12,2,2,
2639,10,1,A,735,,12,3,3,
2640,10,1,A,735,,12,4,4,
2641,10,2,B,735,,1,1,1,
2642,10,2,B,735,,1,2,2,
2643,10,2,B,735,,1,3,3,
2644,10,2,B,735,,1,4,4,
2645,10,2,B,735,,2,1,1,
2646,10,2,B,735,,2,2,2,
2647,10,2,B,735,,2,3,3,
2648,10,2,B,735,,2,4,4,
2649,10,2,B,735,,3,1,1,
2650,10,2,B,735,,3,2,2,
2651,10,2,B,735,,3,3,3,
2652,10,2,B,735,,3,4,4,
2653,10,2,B,735,,4,1,1,
2654,10,2,B,735,,4,2,2,
2655,10,2,B,735,,4,3,3,
2656,10,2,B,735,,4,4,4,
2657,10,2,B,735,,5,1,1,
2658,10,2,B,735,,5,2,2,
2659,10,2,B,735,,5,3,3,
2660,10,2,B,735,,5,4,4,
2661,10,2,B,735,,6,1,1,
2662,10,2,B,735,,6,2,2,
2663,10,2,B,735,,6,3,3,
2664,10,2,B,735,,6,4,4,
2665,10,2,B,735,,7,1,1,
2666,10,2,B,735,,7,2,2,
2667,10,2,B,735,,7,3,3,
2668,10,2,B,735,,7,4,4,
2669,10,2,B,735,,8,1,1,
2670,10,2,B,735,,8,2,2,
2671,10,2,B,735,,8,3,3,
2672,10,2,B,735,,8,4,4,
2673,10,2,B,735,,9,1,1,
2674,10,2,B,735,,9,2,2,
2675,10,2,B,735,,9,3,3,
2676,10,2,B,735,,9,4,4,
2677,10,2,B,735,,10,1,1,
2678,10,2,B,735,,10,2,2,
2679,10,2,B,735,,10,3,3,
2680,10,2,B,735,,10,4,4,
2681,10,2,B,735,,11,1,1,
2682,10,2,B,735,,11,2,2,
2683,10,2,B,735,,11,3,3,
2684,10,2,B,735,,11,4,4,
2685,10,2,B,735,,12,1,1,
2686,10,2,B,735,,12,2,2,
2687,10,2,B,735,,12,3,3,
2688,10,2,B,735,,12,4,4,
2689,10,3,C,735,,1,1,1,
2690,10,3,C,735,,1,2,2,
2691,10,3,C,735,,1,3,3,
2692,10,3,C,735,,1,4,4,
2693,10,3,C,735,,2,1,1,
2694,10,3,C,735,,2,2,2,
2695,10,3,C,735,,2,3,3,
2696,10,3,C,735,,2,4,4,
2697,10,3,C,735,,3,1,1,
2698,10,3,C,735,,3,2,2,
2699,10,3,C,735,,3,3,3,
2700,10,3,C,735,,3,4,4,
2701,10,3,C,735,,4,1,1,
2702,10,3,C,735,,4,2,2,
2703,10,3,C,735,,4,3,3,
2704,10,3,C,735,,4,4,4,
2705,10,3,C,735,,5,1,1,
2706,10,3,C,735,,5,2,2,
2707,10,3,C,735,,5,3,3,
2708,10,3,C,735,,5,4,4,
2709,10,3,C,735,,6,1,1,
2710,10,3,C,735,,6,2,2,
2711,10,3,C,735,,6,3,3,
2712,10,3,C,735,,6,4,4,
2713,10,3,C,735,,7,1,1,
2714,10,3,C,735,,7,2,2,
2715,10,3,C,735,,7,3,3,
2716,10,3,C,735,,7,4,4,
2717,10,3,C,735,,8,1,1,
2718,10,3,C,735,,8,2,2,
2719,10,3,C,735,,8,3,3,
2720,10,3,C,735,,8,4,4,
2721,10,3,C,735,,9,1,1,
2722,10,3,C,735,,9,2,2,
2723,10,3,C,735,,9,3,3,
2724,10,3,C,735,,9,4,4,
2725,10,3,C,735,,10,1,1,
2726,10,3,C,735,,10,2,2,
2727,10,3,C,735,,10,3,3,
2728,10,3,C,735,,10,4,4,
2729,10,3,C,735,,11,1,1,
2730,10,3,C,735,,11,2,2,
2731,10,3,C,735,,11,3,3,
2732,10,3,C,735,,11,4,4,
2733,10,3,C,735,,12,1,1,
2734,10,3,C,735,,12,2,2,
2735,10,3,C,735,,12,3,3,
2736,10,3,C,735,,12,4,4,
2737,10,4,A,850,,1,1,1,
2738,10,4,A,850,,1,2,2,
2739,10,4,A,850,,1,3,3,
2740,10,4,A,850,,1,4,4,
2741,10,4,A,850,,2,1,1,
2742,10,4,A,850,,2,2,2,
2743,10,4,A,850,,2,3,3,
2744,10,4,A,850,,2,4,4,
2745,10,4,A,850,,3,1,1,
2746,10,4,A,850,,3,2,2,
2747,10,4,A,850,,3,3,3,
2748,10,4,A,850,,3,4,4,
2749,10,4,A,850,,4,1,1,
2750,10,4,A,850,,4,2,2,
2751,10,4,A,850,,4,3,3,
2752,10,4,A,850,,4,4,4,
2753,10,4,A,850,,5,1,1,
2754,10,4,A,850,,5,2,2,
2755,10,4,A,850,,5,3,3,
2756,10,4,A,850,,5,4,4,
2757,10,4,A,850,,6,1,1,
2758,10,4,A,850,,6,2,2,
2759,10,4,A,850,,6,3,3,
2760,10,4,A,850,,6,4,4,
2761,10,4,A,850,,7,1,1,
2762,10,4,A,850,,7,2,2,
2763,10,4,A,850,,7,3,3,
2764,10,4,A,850,,7,4,4,
2765,10,4,A,850,,8,1,1,
2766,10,4,A,850,,8,2,2,
2767,10,4,A,850,,8,3,3,
2768,10,4,A,850,,8,4,4,
2769,10,4,A,850,,9,1,1,
2770,10,4,A,850,,9,2,2,
2771,10,4,A,850,,9,3,3,
2772,10,4,A,850,,9,4,4,
2773,10,4,A,850,,10,1,1,
2774,10,4,A,850,,10,2,2,
2775,10,4,A,850,,10,3,3,
2776,10,4,A,850,,10,4,4,
2777,10,4,A,850,,11,1,1,
2778,10,4,A,850,,11,2,2,
